Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;Закуп подтвержден;Возможный заказ;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
4387;90252;1;2019-12-30;00000000405;Шайба 14 Гл ГОСТ 11371-78;9.109;0.0;0.0;1.0;0.0;0;0;0;0.0;0;Допоставка для ООО МЭС (1 шт.);90252-1;1;0;0.0;0.0;0.0;0.0;0.0
4388;90252;1;2019-12-30;00000000413;Шайба 14 Гл ГОСТ 6402-70;4.74;0.0;0.0;1.0;0.0;0;0;0;0.0;0;Допоставка для ООО МЭС (1 шт.);90252-1;1;0;0.0;0.0;0.0;0.0;0.0
4389;90252;1;2019-12-30;00000000406;Шайба 16 Гл ГОСТ 11371-78;4.158;0.0;0.0;1.0;0.0;0;0;0;0.0;0;Допоставка для ООО МЭС (1 шт.);90252-1;1;0;0.0;0.0;0.0;0.0;0.0
4390;90252;1;2019-12-30;00000000412;Шайба 16 Гл ГОСТ 6402-70;2.237;0.0;0.0;1.0;0.0;0;0;0;0.0;0;Допоставка для ООО МЭС (1 шт.);90252-1;1;0;0.0;0.0;0.0;0.0;0.0
4391;90253;1;2019-12-30;00000009687;Лист 16 ГОСТ 19903-74 ст3 ГОСТ 380-2005;1507.059;0.0;0.0;1.0;0.0;0;0;0;0.0;0;Упорные планки для ремонта подкрановых путей (1 шт.);90253-1;1;0;0.0;0.0;0.0;0.0;0.0
4392;90253;1;2019-12-30;00000009689;Лист 8 ГОСТ 19903-74 ст3 ГОСТ 380-2005;443.294;0.0;0.0;1.0;0.0;0;0;0;0.0;0;Упорные планки для ремонта подкрановых путей (1 шт.);90253-1;1;0;0.0;0.0;0.0;0.0;0.0
4253;9079;1;2019-12-30;00000000766;Лист 3 ГОСТ 19903-74 ст3сп ГОСТ 380-2005;3.124;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4254;9079;1;2019-12-30;00000000187;Лист 3 ГОСТ 19903-74 09Г2С-1 ГОСТ 19281-89;42.259;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4255;9079;1;2019-12-30;00000000301;Лист 8 ГОСТ 19903-74 ст3сп ГОСТ 380-2005;54.315;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4256;9079;1;2019-12-30;00000000311;Лист 4 ГОСТ 19903-74 ст3сп ГОСТ 380-2005;31.548;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4257;9079;1;2019-12-30;00000016996;Двутавр 16 Б1 СТО АМСЧ 20-93 С345-4 ГОСТ 27772-2015;14.111;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4258;9079;1;2019-12-30;00000013450;Двутавр 50 Б2 СТО АМСЧ 20-93 С255-1 ГОСТ 27772-2015;176.667;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4259;9079;1;2019-12-30;00000017004;Круг 24 ГОСТ 2590-2006 ст3 ГОСТ 380-2005;0.592;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4260;9079;1;2019-12-30;00000013885;Труба 42х4 ГОСТ 8732-78 С345-3 ГОСТ 27772-88;26.698;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4261;9079;1;2019-12-30;00000015703;Труба 42х4 ГОСТ 8732-78 С345-3 ГОСТ 27772-2015;49.765;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4262;9079;1;2019-12-30;00000016997;Труба 42х3 ГОСТ 10704-91 ст3сп ГОСТ 380-2005;24.614;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4263;9079;1;2019-12-30;00000017005;Труба 57х5 ГОСТ 8732-78 09Г2С-1 ГОСТ 19281-89;87.776;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4264;9079;1;2019-12-30;00000009547;Труба 42х3 ГОСТ 8732-78 ст3сп ГОСТ 380-2005;223.832;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4265;9079;1;2019-12-30;00000013226;Труба 152х6 ГОСТ 8732-78 С345-3 ГОСТ 27772-88;47.875;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4266;9079;1;2019-12-30;00000001624;Труба профильная 120х120х4 ГОСТ 30245-94 С345-3 ГОСТ 27772-88;231.167;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4267;9079;1;2019-12-30;00000006427;Труба профильная 80х80х4 ГОСТ 30245-94 09Г2С-15 ГОСТ 19281-89;61.179;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4268;9079;1;2019-12-30;00000011534;Труба профильная 120х120х4 ГОСТ 30245-94 С345-3 ГОСТ 27772-2015;807.437;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4269;9079;1;2019-12-30;00000012065;Труба профильная 80х80х4 ГОСТ 30245-94 09Г2С-15 ГОСТ 19281-2014;26.636;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4270;9079;1;2019-12-30;00000013222;Швеллер 12 П ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;96.329;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4271;9079;1;2019-12-30;00000008777;Гайка М12-6h.8.ГЦ ГОСТ 5915-70;0.157;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4272;9079;1;2019-12-30;00000008713;Шайба 12 ГЦ ГОСТ 11371-78;0.137;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4273;9079;1;2019-12-30;00-00001857;Круг 35 ГОСТ 2590-2006 09Г2С ГОСТ 19281-89;133.586;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4274;9079;1;2019-12-30;00-00001858;Пиломатериалы - 1 - сосна 70х100 ГОСТ 2695-83;39.496;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4275;9079;1;2019-12-30;00-00001859;Болт М12-6gх150.8.8.ГЦ ГОСТ 7798-70;1.475;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4276;9079;1;2019-12-30;00-00001860;Заглушка пластиковая D14 14ТЧЭ;0.22;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4277;9079;1;2019-12-30;00-00001861;Колпачок пластиковый на гайку М12 арт.TPD12 (черный);1.0;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4278;9079;1;2019-12-30;00-00001862;Колпачок пластиковый на шляпку болта М12 арт.М12ПЧЕ (черный);1.0;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
4279;9079;1;2019-12-30;00-00001863;саморез кровельный 4,8х50 с шайбой и рез.прокладкой;32.0;0.0;0.0;1.0;0.0;0;0;0;0.0;0;М\к на детскую площадку (1 шт.);9079-1;1;0;0.0;0.0;0.0;0.0;0.0
1423;921629;1;2019-12-30;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.066;0.066;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1424;921629;1;2019-12-30;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;161.307;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1425;921629;1;2019-12-30;00000011271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2.976;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1426;921629;1;2019-12-30;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;457.992;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1427;921629;1;2019-12-30;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;25.725;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1428;921629;1;2019-12-30;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;111.369;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1429;921629;1;2019-12-30;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;144.798;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1430;921629;1;2019-12-30;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;5.112;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1431;921629;1;2019-12-30;00000011265;Круг 16 ГОСТ 2590-88 09Г2С-12 ГОСТ 19281-2014;15.627;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1432;921629;1;2019-12-30;00000015583;Труба 530х9 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;185.019;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1433;921629;1;2019-12-30;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;373.161;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1434;921629;1;2019-12-30;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;5.511;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1435;921629;1;2019-12-30;00000014587;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;768.129;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1436;921629;1;2019-12-30;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;153.906;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1437;921629;1;2019-12-30;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;586.44;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 П";921629-1;1;0;0.0;0.0;0.0;0.0;0.0
1438;921630;1;2019-12-30;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.154;0.154;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1439;921630;1;2019-12-30;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;376.383;427.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1440;921630;1;2019-12-30;00000011271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;6.944;7.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1441;921630;1;2019-12-30;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1068.648;1020.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1442;921630;1;2019-12-30;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;42.966;43.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1443;921630;1;2019-12-30;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;222.04;68.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1444;921630;1;2019-12-30;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;337.862;346.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1445;921630;1;2019-12-30;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;11.928;12.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1446;921630;1;2019-12-30;00000011265;Круг 16 ГОСТ 2590-88 09Г2С-12 ГОСТ 19281-2014;39.2;40.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1447;921630;1;2019-12-30;00000015583;Труба 530х9 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;431.711;0.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1448;921630;1;2019-12-30;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;868.602;869.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1449;921630;1;2019-12-30;00000011284;Уголок 90х90х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1391.208;1389.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1450;921630;1;2019-12-30;00000012036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1454.019;1455.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1451;921630;1;2019-12-30;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;12.796;13.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1452;921630;1;2019-12-30;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;324.282;325.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";921630-1;1;0;0.0;0.0;0.0;0.0;0.0
1637;921642;1;2019-12-30;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.088;0.088;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";921642-1;1;0;0.0;0.0;0.0;0.0;0.0
1638;921642;1;2019-12-30;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;217.312;218.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";921642-1;1;0;0.0;0.0;0.0;0.0;0.0
1639;921642;1;2019-12-30;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;44.752;45.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";921642-1;1;0;0.0;0.0;0.0;0.0;0.0
1640;921642;1;2019-12-30;00000011271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;220.38;221.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";921642-1;1;0;0.0;0.0;0.0;0.0;0.0
1641;921642;1;2019-12-30;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;51.868;4.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";921642-1;1;0;0.0;0.0;0.0;0.0;0.0
1642;921642;1;2019-12-30;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;37.584;38.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";921642-1;1;0;0.0;0.0;0.0;0.0;0.0
1643;921642;1;2019-12-30;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;599.052;541.0;0.0;1.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090, Спецификация №  86(1167) от 02.12.2019;0;0.0;0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";921642-1;1;0;0.0;0.0;0.0;0.0;0.0
