Дата запуска;0.0;1.0;2.0;3.0;4.0;5.0;6.0;7.0;8.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;17.0
Дата запуска;2020-04-15 00:00:00;2020-04-16 00:00:00;2020-04-17 00:00:00;2020-04-18 00:00:00;2020-04-19 00:00:00;2020-04-20 00:00:00;2020-04-21 00:00:00;2020-04-22 00:00:00;2020-04-23 00:00:00;2020-04-24 00:00:00;2020-04-25 00:00:00;2020-04-26 00:00:00;2020-04-27 00:00:00;2020-04-28 00:00:00;2020-04-29 00:00:00;2020-04-30 00:00:00;2020-05-02 00:00:00
Номенклатура;;;;;;;;;;;;;;;;;
Зажим натяжной НБ-3-6Б;624.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Зажим натяжной НБ-60/5,6-16;392.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Зажим поддерживающий ПГ-30/12-20;525.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Зажим поддерживающий ПГН-5-3;191.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Зажим прокалывающий ОАЗ-1с кожухом К3-02;360.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Заклепка 4х14 DIN 7337;0.024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Звено (талреп) ПТР-12-1;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Изолятор ЛК 70/10 -4СП;1238.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Изолятор ЛК 70/35-4 СП;564.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Изолятор ЛК120/10-4 СП;1104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Изолятор ЛК120/35-4 СП;624.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Изолятор ЛК70/10-4СП;12.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Изолятор ЛОК 12,5-10-4-20-50 УХЛ1 исп.1;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Изолятор ЛОК 12,5-20-4-20-50 УХЛ1 исп.1;124.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Изолятор ЛОК 12,5-35-4-20-50 УХЛ1 исп.1;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Изолятор ШП 10-4 УХЛ1;111.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;291.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Колпачок К-6;13.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;291.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Коромысло К2-12-2;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Коуш 45ХЛ ГОСТ 2224-93;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Птицезащитное устройство ПЗУ-6-10 кВ-ds;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Птицезащитное устройство ПЗУ-6-10 кВ-line;111.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;291.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Птицезащитное устройство ПЗУ-6-35 кВ-GP-d46;549.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Птицезащитное устройство ПЗУ-GP;927.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Разрядник РМК-20-IV-УХЛ1/021;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Разрядник РМК-С-20-IV-УХЛ1/021;126.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;97.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Разрядник РМКЭ-35-IV-УХЛ1;192.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Саморез KPcZP 5,5х38 №5 (удлинн. сверло) Tech  KREP;1488.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Скоба СК-12-1А;575.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Скоба СК-7-1А;1221.0;0.0;0.0;0.0;22.0;0.0;34.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Скоба СКД -10-1.;242.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Скоба СКД-12-1;509.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Скоба СКТ-12-1;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Спиральная вязка ВС 70/95.2;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Узел крепления КГП-7-1;488.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Устройство защиты от перенапряжений УЗПН-6-ЛК УХЛ1;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ушко У-1-7-16.;2736.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ушко У1-12-16 ТУ 3449-111-00111120-95;467.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Хомут по чертежу 220 20.09Г2С-15.Гл ОЭМЗ.АУ.121.00.00.002;3.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Хомут по чертежу Х-1 20.09Г2С-15.ГЦ Чертёж: ДК10-Х-1.01;48.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Хомут по чертежу Х-1 20.09Г2С-15.Гл Чертёж: ДК10-Х-1.01;984.64;0.0;0.0;0.0;0.0;0.0;0.0;16.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Хомут по чертежу Х-1 М20.09Г2С-15.ТД4 Чертёж: ДК10-Х-1.01;478.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Хомут по чертежу Х90-1 12.09Г2С-15.ГЦ ГОСТ К-ТП.10-110-00.07;32.400000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Хомут по чертежу Х90-1 12.09Г2С-15.Гл ГОСТ К-ТП.10-110-00.07;2.220446049250313e-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шайба 12 Гл ГОСТ 10463-81;0.01956746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шайба 16 ГЦ ГОСТ 11371-78;234.96430074;0.0;1.92070031;0.0;0.0;0.0;0.0;0.0;0.0;7.079299690000001;0.0;0.0;2.09577755;0.0;0.0;0.0;0.0
Шайба 16 ГЦ ГОСТ 6402-70;10.58122966;0.0;1.03295572;0.0;0.0;0.0;0.0;0.0;0.0;3.8094747800000004;0.0;0.0;1.1277034;0.0;0.0;0.0;0.0
Шайба 16 Гл ГОСТ 11371-78;422.43213598;0.0;2.23480947;10.62821833;3.35530381;0.0;8.97013389;9.429454179999999;6.8125643700000005;0.0;0.0;0.0;0.0;0.0;0.0;18.60968074;18.60968074
Шайба 16 ТД4 ГОСТ 11371-78;13.997824920000001;3.41091658;0.0;3.41091658;0.0;0.0;3.07929969;0.0;0.0;0.0;0.0;0.0;1.7054582799999998;3.41091658;0.0;3.41091658;3.41091658
Шайба 16 ТД4 ГОСТ 6402-70;1.85375901;1.85375901;0.0;1.85375901;0.0;0.0;1.67353244;0.0;0.0;0.0;0.0;0.0;0.9268795;1.85375901;0.0;1.85375901;1.85375901
Шайба 2- 36 ТД4 ГОСТ Р 52646-2006;4.03707518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шайба 20 ГЦ ГОСТ 6402-70;99.41699275999999;0.0;4.41709578;0.0;0.0;0.0;0.0;0.0;0.0;45.298661169999995;0.0;0.0;1.43666323;0.0;0.0;0.0;0.0
Шайба 20 Гл ГОСТ 6402-70;251.60427995999981;0.0;4.46961895;0.0;84.11843461000001;0.0;128.31204942;2.13594232;7.19052523;0.0;0.0;0.0;0.0;0.0;0.0;53.35221421;53.35221421
Шайба 20 ТД4 ГОСТ 6402-70;22.557614800000003;3.78166838;0.0;3.78166838;0.0;0.0;3.41400618;0.0;0.42018536;0.3676622;0.47270855;0.31513902;2.1009268800000003;4.83213182;0.0;4.56951596;3.78166838
Шайба 20 бп ГОСТ 11371-78;0.42430484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шайба 20 бп ГОСТ 6402-70;0.10504634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шайба 24 ГЦ ГОСТ 6402-70;300.5136570399999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.66220392;0.0;0.0;1.40061792;0.0;0.0;0.0;0.0
Шайба 24 Гл ГОСТ 6402-70;27.23583934;0.0;40.92276004;0.0;44.94541709000001;0.0;50.53450052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.12358393;43.12358393
Шайба 24 бп ГОСТ 11371-78;0.1338826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шайба 36 ГЦ ГОСТ 11371-78;313.10872294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.16477858;0.0;0.0;0.0;0.0
Шайба 36 ТД4 ГОСТ 11371-78;12.13182286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шайба 36 бп ГОСТ 11371-78;0.75798146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шайба A.12 Гл ГОСТ 11371-78;0.09951802999999991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шайба М 36Гл ГОСТ 24379.1-2012;28.71266735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька С3М36-8gх600..Гл ГОСТ 24379.1-2012;162.996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу 12х.09Г2С-8.ТД TER_RecDet_Stud_20;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу 16х.09Г2С-8.ТД 31-Б35-18.00.004;1.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу 8х.09Г2С-8.ТД 31-Б35-47Н.00.006;0.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу М12х220.09Г2С-8.ТД ТБ35-28.00.029;1.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу М36х480.09Г2С-15.ГЦ ОЭМЗ.РМ.252.00.00.001;61.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу М42х600.40Х.Гл ОЭМЗ.БМ.076.00.00.001;0.0;0.0;1567.2;0.0;0.0;1567.2;0.0;0.0;1567.2;0.0;0.0;1567.2;0.0;0.0;1567.2;0.0;1149.28
Шпилька по чертежу Ш-1 М24х350.40Х.ГЦ ДК10-Ш-1.02;4.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу Ш-1 М24х350.40Х.ТД4 ДК10-Ш-1.02;102.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу Ш2 М20х350.40Х.Гл К-ТП.10-110-00.19;48.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу Шп1 М12х440.Ст45.Гл Шп1-00.001;6.256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу Шпк-02 24х.40Х.Гл ОЭМЗ.АУ.121.00.00.001;1.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Штырь Ш-20-2-55 ГОСТ 18381-80;319.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;331.0;7.0;18.0;16.0;39.0;20.0;0.0;60.0;0.0
