Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
8431;021388;1;2021-01-07;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;0.58908342;0.0;0.58908342;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;0.58908342;0.0;0.0;0.0
8432;021388;1;2021-01-07;00-00000832;Гайка М30-6h.8.Гл ГОСТ ISO 4032-2014;15.98764161;0.0;15.98764161;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;15.98764161;0.0;0.0;0.0
8433;021388;1;2021-01-07;00-00001001;Болт М16-6gх55.8.8.Гл ГОСТ Р ИСО 4014-2013;1.98367347;0.0;1.98367347;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;1.98367347;0.0;0.0;0.0
8434;021388;1;2021-01-07;00-00001002;Болт М16-6gх60.8.8.Гл ГОСТ Р ИСО 4014-2013;11.62040816;0.0;11.62040816;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;11.62040816;0.0;0.0;0.0
8435;021388;1;2021-01-07;00-00001005;Гайка М16-6h.8.Гл ГОСТ ISO 4032-2014;4.02883625;0.0;4.02883625;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;4.02883625;0.0;0.0;0.0
8436;021388;1;2021-01-07;00-00001006;Гайка М36-6h.8.Гл ГОСТ ISO 4032-2014;27.47064882;0.0;27.47064882;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;27.47064882;0.0;0.0;0.0
8437;021388;1;2021-01-07;00-00001082;Болт М14-6gх45.8.8.Гл ГОСТ Р ИСО 4014-2013;2.05102041;0.0;2.05102041;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;2.05102041;0.0;0.0;0.0
8438;021388;1;2021-01-07;00-00001089;Гайка М12-6h.8.Гл ГОСТ ISO 4032-2014;0.03295572;0.0;0.03295572;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;0.03295572;0.0;0.0;0.0
8439;021388;1;2021-01-07;00-00001090;Гайка М14-6h.8.Гл ГОСТ ISO 4032-2014;0.67971164;0.0;0.67971164;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;0.67971164;0.0;0.0;0.0
8440;021388;1;2021-01-07;00-00002762;Табличка 63х80 12Х18Н10Т;0.04;0.0;0.04;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.04
8441;021388;1;2021-01-07;00-00002890;Болт М12-6gх35.8.8.Гл ГОСТ Р ИСО 4014-2013;0.09387755;0.0;0.09387755;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;0.09387755;0.0;0.0;0.0
8442;021388;1;2021-01-07;00-00004775;Болт М30-6gх110.8.8.Гл ГОСТ Р ИСО 4014-2013;28.14830072;0.0;28.14830072;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;28.14830072;0.0;0.0;0.0
8443;021388;1;2021-01-07;00-00005002;Болт М36-6gх140.8.8.Гл ГОСТ Р ИСО 4014-2013;49.312;0.0;49.312;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;2.0;"Опора анкерная угловая АУО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П1";К производству;Продукция;021388-1;0;1.0;0.0;0;0.0;0.0;49.312;0.0;0.0;0.0
5833;021599;1;2021-01-07;00000011597;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;67.77342945;65.808;1.9654294499999878;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;1.9654294499999878;0.0;0.0;0.0
5834;021599;1;2021-01-07;00000011594;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;63.62100927;61.776;1.8450092699999985;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;1.8450092699999985;0.0;0.0;0.0
5835;021599;1;2021-01-07;00000011691;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;72.88980433;0.0;72.88980433;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;72.88980433;0.0;0.0;0.0
5836;021599;1;2021-01-07;00000009017;Шайба 12 ГЦ ГОСТ 6402-70;0.29660144;0.288;0.008601440000000016;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.008601440000000016;0.0;0.0;0.0
5837;021599;1;2021-01-07;00000008713;Шайба 12 ГЦ ГОСТ 11371-78;1.40885685;1.368;0.040856849999999945;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.040856849999999945;0.0;0.0;0.0
5838;021599;1;2021-01-07;00000002419;Шайба 16 ГЦ ГОСТ 11371-78;3.41091658;3.312;0.09891658000000003;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.09891658000000003;0.0;0.0;0.0
5839;021599;1;2021-01-07;00000002423;Шайба 16 ГЦ ГОСТ 6402-70;1.85375901;1.8;0.05375901000000005;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.05375901000000005;0.0;0.0;0.0
5840;021599;1;2021-01-07;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;10.23274974;9.936;0.2967497399999992;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.2967497399999992;0.0;0.0;0.0
5841;021599;1;2021-01-07;00000002424;Шайба 20 ГЦ ГОСТ 6402-70;3.78166838;3.672;0.10966838000000001;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.10966838000000001
5842;021599;1;2021-01-07;00000002418;Шайба 24 ГЦ ГОСТ 11371-78;19.20494336;18.648;0.5569433600000018;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.5569433600000018;0.0;0.0;0.0
5843;021599;1;2021-01-07;00-00001814;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;35.70612245;0.0;35.70612245;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;35.70612245;0.0;0.0;0.0
5844;021599;1;2021-01-07;00-00001828;Гайка М16-6h.8.ГЦ ГОСТ ISO 4032-2014;11.19670443;10.872;0.3247044300000006;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.3247044300000006;0.0;0.0;0.0
5845;021599;1;2021-01-07;00-00001940;Болт М24-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;129.83728115;0.0;129.83728115;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;129.83728115;0.0;0.0;0.0
5846;021599;1;2021-01-07;00-00002762;Табличка 63х80 12Х18Н10Т;1.44;0.0;1.44;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.44
5847;021599;1;2021-01-07;00-00003731;Болт М12-6gх35.8.8.ГЦ ГОСТ Р ИСО 4014-2013;3.37959184;3.312;0.06759183999999996;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.06759183999999996;0.0;0.0;0.0
5848;021599;1;2021-01-07;00-00003732;Гайка М12-6h.8.ГЦ ГОСТ ISO 4032-2014;1.18640577;1.152;0.03440577;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.03440577;0.0;0.0;0.0
5849;021599;1;2021-01-07;00-00006557;Шпилька по чертежу Ш2 М20х350.40Х.ГЦ К-ТП.10-110-00.19;123.84;123.84;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-08 00:00:00;0.0;2020-12-24 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021599-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
8317;021382;2;2021-01-08;00000000404;Шайба 12 Гл ГОСТ 11371-78;1.52626159;1.482;0.04426159000000007;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.04426159000000007;0.0;0.0;0.0
8318;021382;2;2021-01-08;00000000414;Шайба 12 Гл ГОСТ 6402-70;0.32131823;0.312;0.009318229999999983;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.009318229999999983;0.0;0.0;0.0
8319;021382;2;2021-01-08;00000000406;Шайба 16 Гл ГОСТ 11371-78;3.69515963;3.588;0.10715962999999995;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.10715962999999995;0.0;0.0;0.0
8320;021382;2;2021-01-08;00000000412;Шайба 16 Гл ГОСТ 6402-70;2.00823893;1.95;0.05823893000000013;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.05823893000000013;0.0;0.0;0.0
8321;021382;2;2021-01-08;00000000659;Шайба 20 Гл ГОСТ 11371-78;16.54788877;16.068;0.47988876999999874;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.47988876999999874;0.0;0.0;0.0
8322;021382;2;2021-01-08;00000000030;Шайба 20 Гл ГОСТ 6402-70;4.09680742;3.978;0.11880742;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.11880742;0.0;0.0;0.0
8323;021382;2;2021-01-08;00000016780;Втулка 42х40 - d23;624.0;624.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
8324;021382;2;2021-01-08;00-00000825;Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;73.42121524;71.292;2.1292152399999935;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;2.1292152399999935;0.0;0.0;0.0
8325;021382;2;2021-01-08;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;68.92276004;66.924;1.9987600399999934;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;1.9987600399999934;0.0;0.0;0.0
8326;021382;2;2021-01-08;00-00001001;Болт М16-6gх55.8.8.Гл ГОСТ Р ИСО 4014-2013;38.68163265;37.908;0.7736326499999961;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.7736326499999961;0.0;0.0;0.0
8327;021382;2;2021-01-08;00-00001005;Гайка М16-6h.8.Гл ГОСТ ISO 4032-2014;12.12976313;11.778;0.35176313000000015;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.35176313000000015;0.0;0.0;0.0
8328;021382;2;2021-01-08;00-00001089;Гайка М12-6h.8.Гл ГОСТ ISO 4032-2014;1.28527291;1.248;0.03727290999999999;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.03727290999999999;0.0;0.0;0.0
8329;021382;2;2021-01-08;00-00002762;Табличка 63х80 12Х18Н10Т;1.56;0.0;1.56;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.56
8330;021382;2;2021-01-08;00-00002890;Болт М12-6gх35.8.8.Гл ГОСТ Р ИСО 4014-2013;3.66122449;3.588;0.07322448999999986;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-08 00:00:00;0.0;2020-12-25 00:00:00;78.0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект";К производству;Продукция;021382-2;0;1.0;0.0;0;0.0;0.0;0.07322448999999986;0.0;0.0;0.0
