Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
716;921181;1;2019-12-14;00-00001008;Кабель силовой гибкий КГ-ХЛ 3х1,5;297.0;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019;0;0.0;0;9.0;Мачта   прожекторная Н=21м Опросный лист 8672-Р8.2-8.2,8.3-ЭМ.ОЛ;К производству;921181-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
717;921181;1;2019-12-14;00-00001009;Кабельный ввод для металлорукава Dу20 ВК-М25-16-МР20;63.0;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019;0;0.0;0;9.0;Мачта   прожекторная Н=21м Опросный лист 8672-Р8.2-8.2,8.3-ЭМ.ОЛ;К производству;921181-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
719;921181;1;2019-12-14;00-00001053;Ящик силовой-40х30х22-ст.защ.IP54;9.0;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019;0;0.0;0;9.0;Мачта   прожекторная Н=21м Опросный лист 8672-Р8.2-8.2,8.3-ЭМ.ОЛ;К производству;921181-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
718;921181;1;2019-12-14;00-00001052;Полиспаст роликовый груз до 50кг высота 25м два блоч.обоймы с крюками;9.0;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790, Спецификация №  23(1784) от 17.07.2019;0;0.0;0;9.0;Мачта   прожекторная Н=21м Опросный лист 8672-Р8.2-8.2,8.3-ЭМ.ОЛ;К производству;921181-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
367;921713;1;2019-12-17;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;26.88979592;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
368;921713;1;2019-12-17;00000000384;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;16.01647786;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
369;921713;1;2019-12-17;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;33.81256437;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
370;921713;1;2019-12-17;00000007981;Болт М36-6gх120.8.8.Гл ГОСТ 7798-70;265.152;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
371;921713;1;2019-12-17;00000001703;Гайка М16-6h.8.Гл ГОСТ 5915-70;16.73326468;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
366;921713;1;2019-12-17;00000000201;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;25.12653061;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
373;921713;1;2019-12-17;00000000495;Гайка М24-6h.8.Гл ГОСТ 5915-70;18.21627188;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
372;921713;1;2019-12-17;00000000496;Гайка М20-6h.8.Гл ГОСТ 5915-70;19.42739444;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
382;921713;1;2019-12-17;00-00000560;Болт М24-6gх100.8.8.Гл ГОСТ 7798-70;70.14624099;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
381;921713;1;2019-12-17;00-00000558;Болт М20-6gх90.8.8.Гл ГОСТ 7798-70;14.33573635;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
380;921713;1;2019-12-17;00000000409;Шайба 36 Гл ГОСТ 11371-78;36.39546859;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
379;921713;1;2019-12-17;00000000031;Шайба 24 Гл ГОСТ 6402-70;3.36148301;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
383;921713;1;2019-12-17;00-00000561;Гайка М36-6h.8.Гл ГОСТ 5915-70;164.82389289;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
377;921713;1;2019-12-17;00000000030;Шайба 20 Гл ГОСТ 6402-70;3.44799176;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
376;921713;1;2019-12-17;00000000659;Шайба 20 Гл ГОСТ 11371-78;4.67147271;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
375;921713;1;2019-12-17;00000000412;Шайба 16 Гл ГОСТ 6402-70;2.70648816;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
374;921713;1;2019-12-17;00000000406;Шайба 16 Гл ГОСТ 11371-78;5.02986612;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
378;921713;1;2019-12-17;00000000029;Шайба 24 Гл ГОСТ 11371-78;4.79505664;0.0;0.0;0.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;0;0.0;0;12.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;921713-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2560;92943;5;2019-12-18;00000001702;Гайка М14-6h.8.Гл ГОСТ 5915-70;151.9299691;0.0;151.9299691;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;151.9299691;0.0;0.0;0.0
2551;92943;5;2019-12-18;00000001679;Болт М14-6gх45.8.8.Гл ГОСТ 7798-70;192.77142857;0.0;192.77142857;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;192.77142857;0.0;0.0;0.0
2552;92943;5;2019-12-18;00000002617;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;123.84489796;0.0;123.84489796;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;123.84489796;0.0;0.0;0.0
2553;92943;5;2019-12-18;00000001681;Болт М14-6gх55.8.8.Гл ГОСТ 7798-70;175.5;0.0;175.5;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;175.5;0.0;0.0;0.0
2554;92943;5;2019-12-18;00000000201;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;283.29387755;0.0;283.29387755;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;283.29387755;0.0;0.0;0.0
2555;92943;5;2019-12-18;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;593.11836735;0.0;593.11836735;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;593.11836735;0.0;0.0;0.0
2556;92943;5;2019-12-18;00000002575;Болт М20-6gх200.8.8.Гл ГОСТ 7798-70;2736.37281153;0.0;2736.37281153;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;119.935;0.0;0.0;2616.43781153
2557;92943;5;2019-12-18;00000000384;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;144.59320288;0.0;144.59320288;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;144.59320288;0.0;0.0;0.0
2558;92943;5;2019-12-18;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;220.15653965;0.0;220.15653965;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;220.15653965;0.0;0.0;0.0
2559;92943;5;2019-12-18;00000000432;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;51.5715757;0.0;51.5715757;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;51.5715757;0.0;0.0;0.0
2561;92943;5;2019-12-18;00000001703;Гайка М16-6h.8.Гл ГОСТ 5915-70;279.97528321;0.0;279.97528321;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;279.97528321;0.0;0.0;0.0
2564;92943;5;2019-12-18;00000000413;Шайба 14 Гл ГОСТ 6402-70;26.88362513;0.0;26.88362513;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;26.88362513;0.0;0.0;0.0
2606;92104;1;2019-12-18;00000014883;"Знак ""Во время грозы приближаться ближе 4 м запрещено"", 300х400 металл";1.0;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2584;92104;1;2019-12-18;00000001020;Шайба 10 Гл ГОСТ 11371-78;0.17610711;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2583;92104;1;2019-12-18;00000010825;Термоусаживаемая трубка ТУТ 40/20;1.0;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2582;92104;1;2019-12-18;00000011641;Металлорукав в ПВХ оболочке РЗ-ЦПнг-20;35.0;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2581;92104;1;2019-12-18;00000012793;Лента монтажная стальная в кассете F2007  E;1.0;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2562;92943;5;2019-12-18;00000000496;Гайка М20-6h.8.Гл ГОСТ 5915-70;828.30484037;0.0;828.30484037;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;828.30484037;0.0;0.0;0.0
2574;921256;1;2019-12-18;00-00000401;Пробойник_СП-21;1.152;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;0;0.0;0;4.0;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;К производству;921256-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2573;921256;1;2019-12-18;00000000030;Шайба 20 Гл ГОСТ 6402-70;1.25643666;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;0;0.0;0;4.0;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;К производству;921256-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2572;921256;1;2019-12-18;00000000659;Шайба 20 Гл ГОСТ 11371-78;1.69721936;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;0;0.0;0;4.0;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;К производству;921256-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2571;921256;1;2019-12-18;00000000496;Гайка М20-6h.8.Гл ГОСТ 5915-70;7.06488157;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;0;0.0;0;4.0;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;К производству;921256-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2570;921256;1;2019-12-18;00000000432;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;11.89701339;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;0;0.0;0;4.0;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;К производству;921256-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2569;921256;1;2019-12-18;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;11.29145211;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;0;0.0;0;4.0;Портал ячейковый ПС-35Я4С Проект: 3.407.2-162 с дополнительным молниеотводом ТС-5;К производству;921256-1;0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2568;92943;5;2019-12-18;00000000030;Шайба 20 Гл ГОСТ 6402-70;85.28321318;0.0;85.28321318;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;85.28321318;0.0;0.0;0.0
2567;92943;5;2019-12-18;00000000659;Шайба 20 Гл ГОСТ 11371-78;31.70339856;0.0;31.70339856;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;31.70339856;0.0;0.0;0.0
2566;92943;5;2019-12-18;00000000412;Шайба 16 Гл ГОСТ 6402-70;45.2523172;0.0;45.2523172;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;0.0;0.0;45.2523172;0.0;0.0;0.0
