Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
4893;02140;1;2020-02-04;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.07106076;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-02-03 00:00:00;1.0;Комплектная поставка: Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолирова;К производству;02140-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4894;02140;1;2020-02-04;00000000030;Шайба 20 Гл ГОСТ 6402-70;0.05252317;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-02-03 00:00:00;1.0;Комплектная поставка: Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолирова;К производству;02140-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4895;02140;1;2020-02-04;00000006907;Шайба 30 Гл ГОСТ 11371-78;1.76725026;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-02-03 00:00:00;1.0;Комплектная поставка: Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолирова;К производству;02140-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4896;02140;1;2020-02-04;00-00000886;Хомут по чертежу Х90-1 12.09Г2С-15.Гл ГОСТ К-ТП.10-110-00.07;1.2;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-02-03 00:00:00;1.0;Комплектная поставка: Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолирова;К производству;02140-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4897;02140;1;2020-02-04;00-00001572;Зажим натяжной НБ-60/5,6-16;6.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-02-03 00:00:00;1.0;Комплектная поставка: Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолирова;К производству;02140-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4898;02140;1;2020-02-04;00-00001573;Изолятор ЛОК 12,5-20-4-20-50 УХЛ1 исп.1;2.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-02-03 00:00:00;1.0;Комплектная поставка: Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолирова;К производству;02140-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4879;02140;1;2020-02-04;00000006397;Изолятор ЛК 70/10 -4СП;6.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-02-03 00:00:00;1.0;Комплектная поставка: Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолирова;К производству;02140-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4878;02140;1;2020-02-04;00000002630;Ушко У-1-7-16.;6.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-02-03 00:00:00;1.0;Комплектная поставка: Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолирова;К производству;02140-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4877;02140;1;2020-02-04;00000002629;Скоба СК-7-1А;6.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-02-03 00:00:00;1.0;Комплектная поставка: Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолирова;К производству;02140-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4876;02140;1;2020-02-04;00000012581;Птицезащитное устройство ПЗУ-GP;6.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-02-03 00:00:00;1.0;Комплектная поставка: Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолирова;К производству;02140-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3206;02143;1;2020-02-04;00000002630;Ушко У-1-7-16.;6.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3207;02143;1;2020-02-04;00000006397;Изолятор ЛК 70/10 -4СП;6.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3208;02143;1;2020-02-04;00000010146;Вязка спиральная ВС-120/150-2;4.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3209;02143;1;2020-02-04;00000015522;Зажим прокалывающий ОАЗ-1с кожухом К3-02;3.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3210;02143;1;2020-02-04;00000016865;Разрядник РМК-С-20-IV-УХЛ1/021;1.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3211;02143;1;2020-02-04;00000000419;Болт М12-6gх40.8.8.Гл ГОСТ 7798-70;0.50816327;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3212;02143;1;2020-02-04;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;0.94129763;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3213;02143;1;2020-02-04;00000000447;Болт М30-6gх110.8.8.Гл ГОСТ 7798-70;14.07415036;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3214;02143;1;2020-02-04;00000000493;Гайка М12-6h.8.Гл ГОСТ 5915-70;0.41915551;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3204;02143;1;2020-02-04;00000012581;Птицезащитное устройство ПЗУ-GP;6.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3215;02143;1;2020-02-04;00000000496;Гайка М20-6h.8.Гл ГОСТ 5915-70;0.29454171;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3217;02143;1;2020-02-04;00000000404;Шайба 12 Гл ГОСТ 11371-78;0.11637487;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3218;02143;1;2020-02-04;00000000414;Шайба 12 Гл ГОСТ 6402-70;0.03604531;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3219;02143;1;2020-02-04;00000000659;Шайба 20 Гл ГОСТ 11371-78;1.10092688;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3220;02143;1;2020-02-04;00000000030;Шайба 20 Гл ГОСТ 6402-70;0.05252317;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3221;02143;1;2020-02-04;00000006907;Шайба 30 Гл ГОСТ 11371-78;1.76725026;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3222;02143;1;2020-02-04;00-00000886;Хомут по чертежу Х90-1 12.09Г2С-15.Гл ГОСТ К-ТП.10-110-00.07;1.2;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3223;02143;1;2020-02-04;00-00001572;Зажим натяжной НБ-60/5,6-16;6.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3224;02143;1;2020-02-04;00-00001573;Изолятор ЛОК 12,5-20-4-20-50 УХЛ1 исп.1;2.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-29 00:00:00;1.0;"Комплектная поставка: Опора анкерная (концевая) АО10ГИ-1УМ для изолированного провода; Фундам";К производству;02143-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3110;02138;1;2020-02-04;00000002629;Скоба СК-7-1А;36.0;0.0;0.0;0.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 (Дополнительное соглашение №1) от 29.01.2020;2020-02-04 00:00:00;0.0;2020-01-31 00:00:00;6.0;"Комплектная поставка: Опора анкерная (концевая) А10ГИУ-1 для изолированного провода; Фундамен";К производству;02138-1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
